CustomerID,Age,Gender,City,AnnualIncome_INR_K,SpendingScore,PurchaseFrequency,Recency_Days,Tenure_Months,ProductCategoryPreference,AvgOrderValue_INR,MonetaryValue_INR,SatisfactionScore,Cluster,SegmentName
CUST00541,55,Female,Pune,890.3,10,5,149,23,Electronics,200.0,846.11,2.1,3,At-Risk Customers
CUST00749,34,Female,Pune,914.2,27,13,359,31,Electronics,200.0,2973.35,2.2,3,At-Risk Customers
CUST01110,67,Male,Kolkata,762.5,45,24,126,43,Beauty & Personal Care,200.0,5177.31,3.0,0,Steady Mature Regulars
CUST00485,21,Female,Lucknow,632.0,57,26,18,41,Grocery,200.0,5195.44,4.1,1,New Bargain Hunters
CUST00096,22,Male,Jaipur,741.1,59,26,28,39,Fashion & Apparel,200.0,5337.66,3.5,1,New Bargain Hunters
CUST01021,35,Male,Bengaluru,290.3,35,9,107,43,Fashion & Apparel,200.0,1878.92,3.2,1,New Bargain Hunters
CUST00564,30,Female,Chennai,945.6,91,27,17,45,Electronics,200.0,6026.26,4.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00743,27,Female,Mumbai,881.3,39,10,71,12,Fashion & Apparel,200.0,2001.12,3.9,3,At-Risk Customers
CUST00864,54,Female,Hyderabad,573.5,64,18,33,18,Books & Stationery,200.0,3188.98,3.3,0,Steady Mature Regulars
CUST00892,18,Male,Hyderabad,723.7,42,9,60,14,Sports & Fitness,200.0,1937.02,2.9,3,At-Risk Customers
CUST01039,37,Female,Chennai,421.4,25,15,78,11,Books & Stationery,200.0,3370.88,3.5,3,At-Risk Customers
CUST00207,34,Female,Ahmedabad,222.4,3,1,83,20,Sports & Fitness,200.0,225.33,2.5,3,At-Risk Customers
CUST00393,32,Male,Kolkata,1351.7,6,7,225,12,Electronics,200.0,1177.73,2.3,3,At-Risk Customers
CUST00795,45,Female,Jaipur,1442.2,16,10,35,18,Electronics,200.0,1981.28,2.3,3,At-Risk Customers
CUST00871,70,Male,Jaipur,579.4,58,15,87,45,Grocery,200.0,3301.61,4.5,0,Steady Mature Regulars
CUST00398,32,Male,Ahmedabad,1518.0,73,22,38,39,Books & Stationery,200.0,4506.93,3.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00767,42,Male,Lucknow,1038.0,17,13,102,36,Books & Stationery,200.0,2114.91,2.1,3,At-Risk Customers
CUST01100,21,Male,Bengaluru,724.3,51,28,83,18,Books & Stationery,200.0,6380.03,3.4,1,New Bargain Hunters
CUST01029,40,Female,Hyderabad,402.6,37,17,3,24,Grocery,200.0,3018.26,3.0,1,New Bargain Hunters
CUST00643,50,Male,Delhi,490.0,33,11,128,34,Beauty & Personal Care,200.0,2403.58,2.5,0,Steady Mature Regulars
CUST00613,56,Female,Chennai,246.8,14,7,239,17,Books & Stationery,200.0,1424.98,4.0,3,At-Risk Customers
CUST00961,58,Female,Delhi,935.0,35,22,91,8,Books & Stationery,200.0,3915.1,3.6,0,Steady Mature Regulars
CUST00726,33,Female,Hyderabad,810.2,79,32,92,34,Grocery,200.0,7035.69,3.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00684,45,Female,Bengaluru,650.5,42,23,33,15,Sports & Fitness,200.0,4066.53,3.1,0,Steady Mature Regulars
CUST00099,48,Male,Ahmedabad,703.1,40,19,3,30,Fashion & Apparel,200.0,3693.42,3.4,0,Steady Mature Regulars
CUST00805,33,Female,Ahmedabad,168.9,41,10,9,1,Fashion & Apparel,200.0,1608.06,3.7,3,At-Risk Customers
CUST00407,35,Female,Ahmedabad,228.7,11,7,39,15,Books & Stationery,200.0,1574.03,2.1,3,At-Risk Customers
CUST00503,66,Male,Bengaluru,747.5,62,22,144,25,Electronics,200.0,4989.16,4.2,0,Steady Mature Regulars
CUST01072,46,Female,Kolkata,730.6,41,17,180,42,Sports & Fitness,200.0,3175.2,2.8,0,Steady Mature Regulars
CUST01057,51,Female,Bengaluru,536.3,51,26,113,19,Books & Stationery,200.0,4160.03,3.8,0,Steady Mature Regulars
CUST00930,38,Male,Pune,878.7,74,26,10,23,Sports & Fitness,200.0,5864.39,3.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00780,33,Male,Kolkata,1128.2,91,22,48,36,Home & Furniture,200.0,6956.89,4.1,2,Premium Spenders (High-Value Loyal Customers)
CUST00201,19,Male,Mumbai,209.6,37,20,49,35,Sports & Fitness,200.0,3915.16,3.1,1,New Bargain Hunters
CUST00135,18,Male,Jaipur,886.3,4,7,114,18,Home & Furniture,200.0,1339.69,2.9,3,At-Risk Customers
CUST01052,33,Male,Kolkata,501.9,62,19,272,45,Fashion & Apparel,200.0,3044.21,3.9,1,New Bargain Hunters
CUST00041,66,Female,Pune,487.9,35,12,26,37,Beauty & Personal Care,200.0,2843.88,2.9,0,Steady Mature Regulars
CUST01018,20,Male,Pune,249.5,69,20,4,18,Home & Furniture,200.0,3629.0,4.9,1,New Bargain Hunters
CUST00231,58,Male,Delhi,353.2,4,6,110,15,Beauty & Personal Care,200.0,1365.53,1.8,3,At-Risk Customers
CUST00379,61,Male,Chennai,730.6,15,9,30,30,Sports & Fitness,200.0,1503.8,2.0,0,Steady Mature Regulars
CUST00289,34,Female,Jaipur,704.2,64,16,69,28,Grocery,200.0,3005.29,3.9,1,New Bargain Hunters
CUST00419,52,Male,Ahmedabad,284.1,31,13,199,18,Home & Furniture,200.0,2156.53,2.8,3,At-Risk Customers
CUST00392,32,Female,Pune,1200.8,69,16,26,34,Sports & Fitness,200.0,4019.23,4.1,1,New Bargain Hunters
CUST00593,35,Male,Bengaluru,1362.8,8,8,147,9,Home & Furniture,200.0,1292.92,2.9,3,At-Risk Customers
CUST01087,53,Female,Delhi,701.4,60,25,59,43,Beauty & Personal Care,200.0,4777.9,4.1,0,Steady Mature Regulars
CUST00648,25,Female,Jaipur,452.0,49,21,41,10,Home & Furniture,200.0,4100.49,3.8,1,New Bargain Hunters
CUST00521,26,Male,Pune,830.2,54,19,34,29,Electronics,200.0,3082.23,4.2,1,New Bargain Hunters
CUST00065,64,Male,Mumbai,574.8,49,12,50,30,Grocery,200.0,2712.74,3.2,0,Steady Mature Regulars
CUST00015,38,Male,Delhi,173.7,16,10,365,10,Grocery,200.0,2398.03,3.1,3,At-Risk Customers
CUST01065,62,Male,Jaipur,587.9,52,29,42,36,Home & Furniture,200.0,6703.27,3.5,0,Steady Mature Regulars
CUST00493,48,Male,Mumbai,685.5,49,14,34,24,Sports & Fitness,200.0,2994.23,3.3,0,Steady Mature Regulars
CUST00380,34,Male,Ahmedabad,1124.6,87,33,22,48,Electronics,200.0,8375.08,4.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00188,27,Male,Delhi,1184.8,72,30,75,58,Home & Furniture,200.0,7042.5,3.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00764,32,Female,Jaipur,966.1,95,43,2,18,Grocery,200.0,8368.5,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00217,36,Female,Hyderabad,307.7,35,18,2,24,Home & Furniture,200.0,3131.54,3.4,1,New Bargain Hunters
CUST00792,30,Female,Bengaluru,1249.6,67,19,8,37,Home & Furniture,200.0,4277.78,4.7,2,Premium Spenders (High-Value Loyal Customers)
CUST01077,47,Female,Delhi,616.0,47,19,172,35,Electronics,200.0,3309.24,3.1,0,Steady Mature Regulars
CUST00879,23,Female,Jaipur,594.1,50,21,10,38,Fashion & Apparel,200.0,4260.95,3.8,1,New Bargain Hunters
CUST00338,32,Male,Ahmedabad,833.8,72,31,31,2,Beauty & Personal Care,200.0,8167.27,4.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00720,49,Female,Bengaluru,767.3,53,19,186,23,Home & Furniture,200.0,3400.99,3.3,0,Steady Mature Regulars
CUST00296,24,Male,Kolkata,692.4,55,25,3,34,Electronics,200.0,4409.14,2.7,1,New Bargain Hunters
CUST01017,35,Female,Kolkata,252.3,35,12,52,23,Fashion & Apparel,200.0,2623.07,3.1,1,New Bargain Hunters
CUST00456,47,Male,Pune,476.8,46,21,103,21,Books & Stationery,200.0,3377.09,4.1,0,Steady Mature Regulars
CUST00816,22,Male,Kolkata,244.0,80,32,109,33,Sports & Fitness,200.0,6936.29,3.9,2,Premium Spenders (High-Value Loyal Customers)
CUST00270,32,Female,Mumbai,531.8,45,13,187,44,Home & Furniture,200.0,2596.2,3.9,1,New Bargain Hunters
CUST00996,35,Female,Jaipur,1393.6,81,22,30,51,Grocery,200.0,4378.33,4.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00202,23,Male,Ahmedabad,171.9,85,22,12,35,Beauty & Personal Care,200.0,6521.22,4.5,1,New Bargain Hunters
CUST00162,28,Female,Chennai,970.9,83,20,31,24,Fashion & Apparel,200.0,3697.91,3.8,1,New Bargain Hunters
CUST00730,37,Male,Kolkata,870.3,76,30,8,51,Fashion & Apparel,200.0,6444.78,4.5,2,Premium Spenders (High-Value Loyal Customers)
CUST00402,21,Male,Pune,208.3,84,17,14,39,Beauty & Personal Care,200.0,2897.17,4.3,1,New Bargain Hunters
CUST00703,66,Male,Chennai,759.1,61,22,86,51,Books & Stationery,200.0,5149.51,4.1,0,Steady Mature Regulars
CUST01130,35,Male,Mumbai,877.0,75,27,57,41,Beauty & Personal Care,200.0,4979.27,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00566,37,Female,Delhi,1016.4,70,32,17,39,Grocery,200.0,6122.45,3.1,2,Premium Spenders (High-Value Loyal Customers)
CUST01022,25,Male,Jaipur,268.8,73,31,3,31,Beauty & Personal Care,200.0,6207.96,4.1,2,Premium Spenders (High-Value Loyal Customers)
CUST01026,29,Male,Pune,341.9,83,24,8,43,Fashion & Apparel,200.0,4953.25,3.4,1,New Bargain Hunters
CUST01105,48,Male,Pune,753.2,56,23,69,24,Books & Stationery,200.0,5183.9,3.8,0,Steady Mature Regulars
CUST00206,22,Female,Kolkata,221.4,73,25,39,44,Electronics,200.0,5404.31,4.6,1,New Bargain Hunters
CUST00035,50,Female,Jaipur,404.2,13,5,272,7,Grocery,200.0,858.45,3.4,3,At-Risk Customers
CUST00776,30,Female,Hyderabad,1075.2,81,22,10,48,Fashion & Apparel,200.0,4242.57,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00509,67,Male,Jaipur,781.6,39,13,93,24,Beauty & Personal Care,200.0,2985.59,3.8,0,Steady Mature Regulars
CUST01184,30,Female,Kolkata,1163.1,88,22,82,35,Fashion & Apparel,200.0,4842.89,3.6,2,Premium Spenders (High-Value Loyal Customers)
CUST00092,18,Male,Ahmedabad,697.0,39,6,83,30,Electronics,200.0,1298.36,3.2,3,At-Risk Customers
CUST00898,26,Female,Pune,699.9,50,9,29,7,Beauty & Personal Care,200.0,1969.97,4.1,3,At-Risk Customers
CUST00565,51,Male,Pune,993.7,26,8,167,24,Books & Stationery,200.0,1795.01,3.4,3,At-Risk Customers
CUST00777,57,Male,Lucknow,1008.7,18,12,21,13,Sports & Fitness,200.0,2181.86,2.8,3,At-Risk Customers
CUST00242,24,Male,Mumbai,465.0,92,31,16,34,Electronics,200.0,6686.37,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00014,25,Female,Chennai,222.2,73,29,59,31,Fashion & Apparel,200.0,6939.78,3.0,1,New Bargain Hunters
CUST00316,19,Female,Lucknow,785.3,50,20,67,19,Electronics,200.0,4075.6,3.1,1,New Bargain Hunters
CUST00601,20,Male,Chennai,179.0,43,14,67,39,Electronics,200.0,2282.21,3.5,1,New Bargain Hunters
CUST00388,29,Male,Ahmedabad,1235.6,68,15,161,38,Books & Stationery,200.0,3359.77,4.5,1,New Bargain Hunters
CUST00167,43,Male,Hyderabad,1003.8,21,8,87,22,Home & Furniture,200.0,1318.05,3.2,3,At-Risk Customers
CUST00841,67,Female,Delhi,479.1,38,13,27,32,Sports & Fitness,200.0,2819.69,3.2,0,Steady Mature Regulars
CUST00021,35,Male,Mumbai,286.9,29,10,129,25,Beauty & Personal Care,200.0,1679.86,3.5,3,At-Risk Customers
CUST00647,51,Female,Delhi,480.8,56,17,31,28,Beauty & Personal Care,200.0,2797.04,4.1,0,Steady Mature Regulars
CUST01155,48,Female,Kolkata,906.4,19,13,89,32,Grocery,200.0,2962.53,3.7,3,At-Risk Customers
CUST00832,23,Female,Lucknow,347.7,78,31,20,18,Electronics,200.0,6284.5,4.6,1,New Bargain Hunters
CUST00563,19,Male,Lucknow,956.2,6,7,129,5,Beauty & Personal Care,200.0,1327.89,3.1,3,At-Risk Customers
CUST01171,39,Male,Hyderabad,1016.5,15,12,65,14,Sports & Fitness,200.0,2731.38,2.1,3,At-Risk Customers
CUST00687,56,Female,Ahmedabad,657.4,55,22,95,24,Beauty & Personal Care,200.0,4206.08,3.4,0,Steady Mature Regulars
CUST00958,33,Female,Bengaluru,915.8,76,25,11,36,Beauty & Personal Care,200.0,5666.17,4.1,2,Premium Spenders (High-Value Loyal Customers)
CUST00190,38,Female,Hyderabad,1213.1,87,30,5,24,Electronics,200.0,9079.79,4.1,2,Premium Spenders (High-Value Loyal Customers)
CUST00976,29,Female,Lucknow,1057.3,84,25,4,36,Fashion & Apparel,200.0,7091.53,4.2,2,Premium Spenders (High-Value Loyal Customers)
CUST00700,20,Male,Pune,705.1,51,12,70,31,Grocery,200.0,2294.28,3.6,1,New Bargain Hunters
CUST00511,63,Male,Pune,741.5,51,15,57,36,Home & Furniture,200.0,3559.98,2.8,0,Steady Mature Regulars
CUST01083,68,Male,Ahmedabad,675.6,44,16,64,27,Sports & Fitness,200.0,2992.2,2.8,0,Steady Mature Regulars
CUST00475,60,Male,Mumbai,642.3,47,19,107,32,Sports & Fitness,200.0,3077.02,3.0,0,Steady Mature Regulars
CUST00857,51,Female,Delhi,515.7,48,14,57,27,Home & Furniture,200.0,3166.5,3.5,0,Steady Mature Regulars
CUST00748,33,Female,Jaipur,730.6,74,26,2,44,Electronics,200.0,6833.81,4.3,2,Premium Spenders (High-Value Loyal Customers)
CUST00253,33,Female,Chennai,513.4,58,14,39,34,Books & Stationery,200.0,3382.03,3.3,1,New Bargain Hunters
CUST00022,24,Male,Ahmedabad,320.3,72,27,57,39,Books & Stationery,200.0,5186.0,4.0,1,New Bargain Hunters
CUST00460,53,Male,Hyderabad,555.2,43,18,37,18,Books & Stationery,200.0,3121.85,3.7,0,Steady Mature Regulars
CUST00277,44,Female,Lucknow,700.4,58,28,55,33,Home & Furniture,200.0,6169.84,3.8,2,Premium Spenders (High-Value Loyal Customers)
CUST00956,29,Female,Delhi,951.0,81,26,33,38,Home & Furniture,200.0,6196.09,5.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00386,29,Male,Kolkata,1147.5,97,28,11,5,Grocery,200.0,8729.22,4.4,2,Premium Spenders (High-Value Loyal Customers)
CUST00806,23,Female,Jaipur,232.1,75,20,30,23,Sports & Fitness,200.0,3797.51,4.1,1,New Bargain Hunters
CUST00344,32,Female,Ahmedabad,909.4,82,31,21,31,Beauty & Personal Care,200.0,7265.78,5.0,2,Premium Spenders (High-Value Loyal Customers)
CUST00770,34,Male,Hyderabad,1063.9,59,21,11,29,Electronics,200.0,3486.34,3.5,1,New Bargain Hunters
CUST00131,47,Male,Mumbai,805.1,12,10,365,19,Sports & Fitness,200.0,2292.95,2.6,3,At-Risk Customers
CUST00872,46,Female,Lucknow,552.8,41,13,135,38,Books & Stationery,200.0,2835.04,2.6,0,Steady Mature Regulars
CUST01124,39,Male,Chennai,730.6,86,29,20,45,Beauty & Personal Care,200.0,6469.45,3.9,2,Premium Spenders (High-Value Loyal Customers)
CUST00088,22,Female,Pune,683.4,58,11,60,28,Sports & Fitness,200.0,2412.18,3.6,1,New Bargain Hunters
CUST00331,49,Male,Jaipur,865.9,5,5,18,6,Beauty & Personal Care,200.0,1178.75,2.3,3,At-Risk Customers
CUST00467,43,Female,Jaipur,581.6,52,23,5,22,Books & Stationery,200.0,4344.04,3.0,1,New Bargain Hunters
CUST00122,38,Female,Chennai,790.0,45,16,76,30,Grocery,200.0,3169.79,3.4,1,New Bargain Hunters
CUST01045,48,Female,Ahmedabad,480.3,31,15,59,42,Electronics,200.0,3082.11,3.0,0,Steady Mature Regulars
CUST01096,25,Male,Delhi,743.2,52,23,20,43,Beauty & Personal Care,200.0,5314.31,4.4,1,New Bargain Hunters
CUST01131,46,Male,Jaipur,829.4,14,9,88,20,Books & Stationery,200.0,1982.99,3.4,3,At-Risk Customers
CUST00861,69,Male,Delhi,515.8,56,20,39,27,Sports & Fitness,200.0,4347.06,3.5,0,Steady Mature Regulars
CUST01127,45,Male,Jaipur,796.5,36,12,125,37,Grocery,200.0,2776.05,2.6,0,Steady Mature Regulars
